0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.42,0.4827505557951642,4.56396868817154,4.617546680880471,5.036063081465542,6.294861244293654,6.347076182094417,8.043683119910995,9.011267510943744,9.177093418550902,10.0414872287122,14.93863523448028,3.93431998596368,3.959493915884737,8.022040457266982,8.098354690883776,8.427205689024817,8.475657858121235,12.191730466491888,14.1001373817129,14.473562292477697,15.170660120022209,15.17178767782598,0.0
0.46,0.4899775921512023,4.564738779853673,4.618307838570313,5.0367609931572055,6.29541960687292,6.347629951643369,8.044120093287445,9.011639382436252,9.17747642625684,10.041820948895474,14.93886929102278,3.935342750806084,3.960510179799693,8.022542230077695,8.098851751036934,8.427683338882876,8.476132777586958,12.192060633992034,14.100422871995445,14.473805142131802,15.17092539338326,15.172052994779053,0.0
0.5,0.5005955065924383,4.565890707048324,4.619446407548231,5.03780499052913,6.296254906451155,6.348458381639612,8.044773825014664,9.012204749287616,9.178049431927803,10.042328318357365,14.93922007999051,3.936808257892585,3.961966377619357,8.02326133485955,8.099564096289951,8.428367877267595,8.476813403476347,12.192533826773271,14.10083203338468,14.47416847453733,15.171305612395074,15.172433248838376,0.0
0.54,0.5143943626744854,4.567424180853033,4.620962108840647,5.03919485847997,6.29736703282737,6.34956136457795,8.045644262255934,9.012963575085005,9.178812399980783,10.043009310779762,14.939687593160723,3.938716013020106,3.963862024490257,8.024197713182607,8.100491669847269,8.429259253774854,8.477699686244435,12.193150028183991,14.10136485511538,14.474652280621456,15.171800768415723,15.172928431362516,0.0
0.58,0.5311262921401463,4.569338817125761,4.622854571495004,5.040930310922996,6.298755839369568,6.350938757411556,8.046731334686344,9.013915810970074,9.179765283050122,10.0438638908468,14.940271819575765,3.941065373950456,3.9661964903073375,8.025351288994036,8.101634397783034,8.430357402795106,8.47879156139967,12.193909216543991,14.102021323170645,14.47525654830443,15.172410850192207,15.173538531099537,0.0
0.62,0.5505239275220378,4.571634136965031,4.625123333032753,5.043010991080028,6.300421143111308,6.3525903816446405,8.048034954521185,9.01506139565472,9.180908022002182,10.04489201425401,14.940972745544364,3.943855551487909,3.968969000757879,8.02672196864897,8.102992189070529,8.43166224353751,8.480088949527357,12.194811365148304,14.10280142028371,14.475981262501032,15.17313584386171,15.174263534188274,0.0
0.66,0.5723162849915595,4.5743095673069885,4.627767840012748,5.045436471847228,6.302362724872018,6.354516023447911,8.049555016551354,9.016400255440765,9.182240545953707,10.046093627719792,14.941790354643238,3.9470856107985854,3.9721786385997606,8.028309640948475,8.104564935618399,8.433173680059616,8.481591756318517,12.19585644227188,14.103705125940255,14.476826405122509,15.173975732953188,15.175103424159923,0.0
0.7,0.5962408440213485,4.577364441637677,4.630787448703407,5.048206256231906,6.304580329400919,6.356715433796686,8.051291398185748,9.01793230424364,9.183762772293774,10.047468668999224,14.942724627719018,3.950754472966525,3.975824345169188,8.030114177184593,8.106352512313599,8.434891601302592,8.483299872604114,12.19704441117516,14.10473241638108,14.477791955078786,15.174930498389244,15.1760581819399,0.0
0.74,0.6220516351658759,4.580798000818444,4.634181425861772,5.051319777859269,6.307073665544286,6.359188328631434,8.05324395950061,9.019657443620034,9.185474606709349,10.049017066900138,14.94377554289048,3.9548609167804174,3.979904922112116,8.032135431192396,8.10835477707107,8.436815881131949,8.485213174394634,12.198375230110544,14.105883264605216,14.47887788828113,15.17600011848828,15.177127785850002,0.0
0.78,0.6495238319463651,4.584609394022134,4.637948949617277,5.054776401547942,6.309842406435837,6.36193438904049,8.05541254329577,9.02157556279944,9.187375943214471,10.050738741301556,14.944943075551125,3.9594035807442007,3.98441903333284,8.034373239409033,8.110571570890057,8.438946378383738,8.487331522924977,12.199848852329698,14.107157640373494,14.480084177645134,15.177184568966966,15.17831221161088,0.0
0.82,0.678455642205546,4.588797679777378,4.642089110457731,5.058575423952895,6.312886189709921,6.36495326146471,8.05779697515773,9.023686538719652,9.18946666418298,10.052633603174357,14.946227198372023,3.96438096530382,3.989365207152417,8.036827420939698,8.11300271791704,8.44128293691618,8.489654764704643,12.201465226091765,14.1085555102125,14.4814107930941,15.178483822942995,15.179611432344776,0.0
0.86,0.7086683196921462,4.593361827118021,4.646600912314829,5.062716074274259,6.31620461773722,6.368244557923713,8.060397063529553,9.025990236066123,9.191746640384787,10.054701554604245,14.947627881305062,3.9697914352818335,3.994741838668927,8.039497777630453,8.115648025515215,8.443825385666676,8.492182731573138,12.203224294672424,14.110076837418967,14.482857701562768,15.179897850938127,15.181025418578582,0.0
0.9,0.7400049965713338,4.598300716834454,4.651483273746155,5.067197515030395,6.319797257882585,6.371807856263421,8.06321259978745,9.02848650731518,9.19421573102569,10.05694248881698,14.9491450915864,3.975633222510755,4.000547192310853,8.042384094147843,8.118507284340469,8.44657353871416,8.494915240760571,12.20512599637384,14.111721582064588,14.48442486700146,15.181426620881526,15.182554138247168,0.0
0.94,0.7723288686086321,4.603613142823363,4.656735029210488,5.072018842893425,6.323663642784616,6.375642700424483,8.06624335832405,9.03117519278106,9.196873783790664,10.05935629020585,14.950778793740326,3.981904428655464,4.006779404574327,8.045486138065245,8.12158026842375,8.449527195346732,8.497852094953407,12.20717026453544,14.113489701001246,14.486112250380534,15.183070098113392,15.184197556697027,0.0
0.98,0.8055211023570641,4.609297813532149,4.6623549304329295,5.077179089585299,6.327803270656591,6.379748600731243,8.069489096638216,9.034056120666746,9.19972063489062,10.061942834361377,14.9525289495834,3.988603028214421,4.013436486934388,8.048803659955823,8.1248667352598,8.452686140134523,8.500993082365273,12.209357027545574,14.11538114786666,14.487919809695256,15.184828245388893,15.18595563669018,0.0
1.02,0.8394787014089695,4.615353353494075,4.668341647856228,5.082677222832369,6.332215605608277,6.384125034200771,8.072949555431386,9.037129107118531,9.202756109112585,10.064701988103224,14.954395518228894,3.99572687168893,4.020516328919956,8.052336393492077,8.128366425902133,8.456050143007728,8.504337976812833,12.211686208854012,14.117395873090448,14.489847499971004,15.186701022882357,15.18782833840839,0.0
1.06,0.8741124713768472,4.621778304949974,4.674693772174414,5.088512147376305,6.336900077988152,6.38877144487156,8.076624458710278,9.040393956284332,9.205980019873293,10.067633609514315,14.956378456091558,4.003273688909272,4.028016701341771,8.05608405555182,8.132079065064188,8.459618959339732,8.507886537796578,12.214157726985292,14.119533823900614,14.491895273268858,15.188688388191794,15.189815619457672,0.0
1.1,0.9093451566013258,4.628571129552186,4.6814098159447655,5.094682706039108,6.341856084745538,6.393687244151375,8.080513513895934,9.043850460375603,9.209392169276104,10.07073754797711,14.9584777168927,4.011241092506158,4.035935259662251,8.060046346330521,8.136004361226584,8.46339233003528,8.511638510586549,12.216771495552916,14.12179494433042,14.49406307869153,15.19079029634367,15.191917434873057,0.0
1.14,0.9451097786884546,4.635730210146213,4.688488215273901,5.101187680839846,6.347082989812111,6.398871811183769,8.084616411938978,9.04749839973295,9.212992348171264,10.074013644212036,14.96069325166557,4.0196265815156575,4.044269547495845,8.064222949459932,8.140142006750327,8.46736998162359,8.515593626312862,12.219527423274377,14.124179175225706,14.496350862389688,15.193006699797978,15.194133737123687,0.0
1.18,0.9813481810403938,4.643253852625441,4.695927331573712,5.108025794160692,6.352580124502247,6.404324493232756,8.08893282744095,9.05133754289525,9.216780336219422,10.077461730318056,14.963025008761043,4.028427545105534,4.0530170002283485,8.068613532132828,8.144491677995932,8.471551626356355,8.519751602061001,12.222425413987,14.126686454252576,14.498758567568604,15.195337548453605,15.196464476118154,0.0
1.22,1.0180097690152778,4.6511402878541785,4.703725453382696,5.115195709959709,6.358346787931612,6.410044606085066,8.093462418781659,9.055367646672346,9.220755901958375,10.081081629815335,14.965472933853633,4.03764126641078,4.062174948743376,8.07321774523382,8.149053035448306,8.475936962310554,8.524112140971765,12.225465366664636,14.129316715905532,14.501286134495182,15.197782789653964,15.198909599210143,0.0
1.26,1.0550504281361577,4.659387673654125,4.71188079824819,5.1226960350278405,6.3643822474534,6.416031434469441,8.09820482825242,9.059588456221178,9.22491880287301,10.084873157689984,14.968036969947777,4.0472649264660205,4.071740623244192,8.078035223476064,8.153825723847303,8.480525673495954,8.52867493234582,12.228647175435157,14.13206989151597,14.503933500505337,15.200342368192928,15.20146905120436,0.0
1.3,1.0924316000237906,4.667994096849336,4.720391514664885,5.130525320287409,6.370685739111626,6.42228423249238,8.103159682195031,9.063999705125342,9.22926878546834,10.088836120440863,14.97071705738445,4.057295608222458,4.081711157158998,8.083065585543782,8.158809372323836,8.485317429967264,8.533439651752758,12.231970729598746,14.134945909261113,14.506700600011715,15.20301622632102,15.204142774362724,0.0
1.34,1.1301194955717246,4.676957575364673,4.729255684064988,5.138682062129448,6.377256468110796,6.428802224089726,8.108326591146401,9.06860111547801,9.233805585345676,10.0929703161284,14.973513133848064,4.067730300637076,4.092083591117855,8.088308434240437,8.164003594541406,8.490311887940807,8.538405961144562,12.235435913647018,14.137944694173308,14.509587364511782,15.205804303751906,15.206930708410852,0.0
1.38,1.1680844261150558,4.686276060372697,4.738471322855321,5.147164703787145,6.384093609301342,6.435584603493473,8.113705149988695,9.073392397968153,9.23852892728178,10.097275534425425,14.97642513437368,4.078565902821879,4.102854876989467,8.09376335664246,8.169407988842964,8.495508689915646,8.543573508973411,12.239042607282911,14.14106616814975,14.512593722596256,15.208706537669148,15.209832790544812,0.0
1.42,1.2063002352293104,4.695947438483953,4.748036384496648,5.15597163674258,6.39119630768012,6.442630535713188,8.119294938104836,9.078373251969982,9.243438525311024,10.101751556669962,14.979452991354506,4.089799228241161,4.114021881966234,8.099429924258372,8.175022138402928,8.500907464799036,8.548941930313715,12.24279068544138,14.14431024996257,14.515719599957867,15.211722862733234,15.212848955438162,0.0
1.46,1.2447438158980906,4.705969533975571,4.757948761620521,5.165101202164021,6.398563678905309,6.449939157031347,8.125095519539268,9.083543365635586,9.248534082810435,10.106398155919956,14.98259663454969,4.101427008944966,4.125581392686157,8.105307693193161,8.18084561138427,8.506507828036147,8.554510846988286,12.246680018310862,14.14767685526933,14.518964919400496,15.2148532110889,15.21597913524924,0.0
1.5,1.2833946998641104,4.716340111053167,4.768206288178921,5.17455169237094,6.406194809825017,6.4575095755119865,8.131106443163798,9.088902415990669,9.253815292587648,10.111215097009904,14.985855991092416,4.113445899827175,4.1375301193804015,8.111396204317787,8.186877961100494,8.512309381743888,8.560279867698544,12.250710471355498,14.151165896623898,14.522329600848618,15.218097512372694,15.219223259628755,0.0
1.54,1.3222347079027008,4.727056876141036,4.778806741622039,5.184321352323967,6.414088759018871,6.465340871521954,8.13732724284842,9.094450069033329,9.259281836971605,10.116202136609385,14.98923098549828,4.125852482896989,4.149864700035683,8.117694983443652,8.193118726182433,8.518311714848798,8.566248588158661,12.254881905338154,14.154777283487702,14.525813561357111,15.221455693720827,15.222581255727633,0.0
1.58,1.361247651475032,4.738117480195695,4.789747845099573,5.194408381136967,6.422244557351892,6.473432098264103,8.143757437636932,9.100185979835798,9.264933387906035,10.121359023283384,14.992721539673958,4.138643271552889,4.162581704560885,8.124203541501899,8.199567430749624,8.524514403228844,8.572416591233535,12.259194176344147,14.158510922241373,14.529416715121396,15.2249276797773,15.226053048205106,0.0
1.62,1.4004190777158605,4.749519521037918,4.801027269680964,5.2048109336084645,6.430661208539931,6.481782282321757,8.150396531927209,9.106109792649123,9.27076960704559,10.12668549755448,14.99632757292617,4.151814714848586,4.175677638947749,8.13092137472736,8.206223584586228,8.530917009859037,8.578783447080491,12.263647135805746,14.162366716196749,14.533138973487876,15.228513392702263,15.229638559237124,0.0
1.66,1.439736050995213,4.761260545698481,4.81264263659011,5.215527121769664,6.43933768972594,6.490390424213708,8.157244015656012,9.112221141010629,9.2767901458546,10.13218129196675,15.000049001970908,4.165363201740876,4.189148949415859,8.137847964847033,8.21308668332126,8.537519084960747,8.585348713294586,12.268240630527396,14.166344565609268,14.53698024496477,15.23221275218069,15.233337708524976,0.0
1.7,1.4791869653835314,4.773338052772949,4.824591519450144,5.226555016446322,6.448272952066332,6.499255498959111,8.164299364488118,9.118519647854155,9.28299464570837,10.13784613115144,15.003885740942968,4.179285065309766,4.202992026532557,8.144982779272908,8.220156208613025,8.544320166154604,8.592111935057424,12.27297450271166,14.170444367690711,14.540940435233212,15.236025675431248,15.237150413304196,0.0
1.74,1.5187613832680535,4.785749494780938,4.836871446534009,5.237892648831776,6.457465921326724,6.508376456651535,8.17156204000966,9.125004925623,9.289382737996966,10.143679731894338,15.007837701405736,4.193576586941748,4.217203209298907,8.15232527129898,8.227431628337607,8.551319778616865,8.599072645289374,12.27784858998588,14.17466601662234,14.545019447158706,15.2399520772155,15.241076588353724,0.0
1.78,1.5584498961379996,4.7984922805254415,4.849479903016637,5.249538012068511,6.466915498486295,6.517752223041487,8.179031489925508,9.131676576385429,9.295954044231408,10.14968180320478,15.011904792361284,4.208234000467566,4.231778789193292,8.159874880302286,8.234912396781235,8.558517435239134,8.606230364805038,12.282862725429544,14.179009403568342,14.549217180802898,15.243991869847289,15.245116146005325,0.0
1.82,1.5982440041993875,4.8115637774479305,4.8624143332247,5.261489062835631,6.4766205603500495,6.527381700126705,8.186707148260515,9.138534191952724,9.3027081761522,10.15585204638631,15.0160869202607,4.223253496246348,4.246715014164713,8.167631031947819,8.242597954836388,8.565912636791307,8.6135846024719,12.28801673760234,14.1834744166897,14.553533533435653,15.248144963202442,15.249268996153258,0.0
1.86,1.6381360120168722,4.824961313975092,4.8756721428800205,5.273743722939731,6.486579960168243,6.53726376674953,8.194588435564478,9.145577353999707,9.309644735840154,10.1621901551089,15.020383989014718,4.238631225188534,4.262008092568367,8.175593138397131,8.250487730201485,8.573504872087625,8.621134855372015,12.293310450572886,14.188060941158362,14.557968399547454,15.252411264728677,15.2535350462642,0.0
1.9,1.6781189378272008,4.838682181853237,4.889250701332874,5.286299880906679,6.496792528262234,6.547397279200644,8.202674759120638,9.152805634187589,9.31676331582938,10.168695815482732,15.024795900004614,4.254363302710525,4.277654197036619,8.183760598520463,8.258581137583986,8.581293618155716,8.628880608966611,12.29874368394814,14.19276885917178,14.562521670862123,15.256790679455788,15.257914201387422,0.0
1.94,1.7181864345415323,4.852723638466573,4.903147343781569,5.299155393571906,6.507257072656055,6.557781071828508,8.210965513157577,9.160218594289129,9.324063499222444,10.175368706133469,15.029322552093348,4.270445812614563,4.293649468278966,8.192132798112238,8.266877578906758,8.58927834040848,8.63682133726351,12.30431625290347,14.1975980499678,14.56719323634983,15.26128311000606,15.262406364165194,0.0
1.98,1.758332720764558,4.867082909135718,4.917359373474854,5.312308087666882,6.517972379712957,6.568413957653781,8.219460079064307,9.167815786316009,9.331544859807568,10.182208498278996,15.03396384163699,4.2868748108878805,4.3099900188051485,8.200709110109747,8.27537644351754,8.597458492818737,8.644956502987219,12.310027968213364,14.202548389839876,14.571982982240408,15.26588845660494,15.26701143484346,0.0
2.02,1.7985525204176118,4.881757189393001,4.931884063893864,5.325755761399523,6.528937214776249,6.579294728988073,8.22815782560842,9.175596752648314,9.3392069621778,10.1892148558076,15.038719662496396,4.303646329415703,4.326671936566055,8.209488894814845,8.28407710840135,8.605833518096446,8.653285557751591,12.315878636282775,14.207619752152628,14.576890792036972,15.270606617091945,15.271729311282735,0.0
2.06,1.838841009769549,4.896743647231291,4.946718660910483,5.339496186026353,6.540150322813689,6.590422158056342,8.237058109157106,9.18356102616605,9.347049361852116,10.196387435357485,15.043589906049135,4.320756379603229,4.343691288507622,8.218471500118499,8.29297893839566,8.614402847868448,8.661807942234924,12.321868059179106,14.212812007357735,14.581916546529849,15.27543748693179,15.276559888969244,0.0
2.1,1.879193770860404,4.91203942532328,4.961860384919175,5.3535271074143465,6.55161042906477,6.601794997622257,8.246160273900882,9.191708130382638,9.35507160539834,10.203725886397686,15.048574461201689,4.3382009559022565,4.361044124033401,8.227656261728017,8.302081286408201,8.623165902860519,8.670523086357377,12.327996034664778,14.218125023010153,14.587060123810769,15.280380959225797,15.2815030610263,0.0
2.14,1.919606750454711,4.927641643208342,4.977306432939508,5.3678462475904585,6.563316239690192,6.613411981615919,8.255463652079865,9.20003757958026,9.363273230557835,10.211229851310224,15.053673214401874,4.355976039238623,4.378726478371994,8.237042503396774,8.311383493637205,8.632122093081689,8.679430409460577,12.33426235623044,14.223558663784644,14.592321399287366,15.28543692472348,15.286558718225924,0.0
2.18,1.9600762237888976,4.943547399444276,4.993053980686796,5.382451306276929,6.5752664424228655,6.625271825763246,8.264967564212402,9.208548878947012,9.371653766371882,10.218898965473542,15.058886049651536,4.374077600337157,4.396734375846038,8.24662953715627,8.320884889793948,8.64127081801064,8.6885293204893,12.34066681312872,14.22911279149264,14.597700245697958,15.29060527183441,15.291726749000658,0.0
2.22,2.000598762484446,4.959753773721434,5.00910018460841,5.3973399624105545,6.587459707219772,6.637373228216416,8.274671319325913,9.217241524715734,9.380212733309625,10.22673285734716,15.064212848519482,4.392501602941313,4.415063833039904,8.256416663550356,8.330584793327418,8.650611466784069,8.697819218175093,12.347209190408586,14.234787265099406,14.603196533126608,15.29588588664027,15.29700703945566,0.0
2.26,2.0411712060889324,4.976257828936947,5.025442183883549,5.412509875644221,6.599894686914046,6.649714870184755,8.284574215189764,9.226115004304482,9.388949643397618,10.234731148557458,15.069653490154634,4.411244006925173,4.433710861863712,8.266403171871444,8.340482511650945,8.660143418386918,8.707299491221733,12.353889268950264,14.24058194074152,14.608810129018456,15.301278652907156,15.302399473380971,0.0
2.3,2.081790636783463,4.993056613226913,5.042077102384394,5.42795868782906,6.612570017866654,6.66229541656545,8.294675538550006,9.235168796458517,9.397864000350772,10.24289345398462,15.075207851299446,4.430300771295896,4.452671472511756,8.276588340398536,8.350577341370656,8.669866041844303,8.716969518492364,12.360706825500683,14.246496671744644,14.614540898195331,15.306783452098092,15.307903932264043,0.0
2.34,2.122454356859659,5.010147161954652,5.059002050596764,5.443684024475725,6.625484320617041,6.675113516573501,8.304974565365814,9.244402371393743,9.406955299704697,10.251219381850644,15.080875806303547,4.449667857085207,4.471941676313797,8.286971436636925,8.36086856851555,8.679778696415033,8.726828669198236,12.367661632709495,14.252531308641617,14.620388702871624,15.31240016338576,15.313520295302457,0.0
2.38,2.1631598686242075,5.027526499653285,5.076214127498564,5.459683496193343,6.638636200532154,6.688167804370342,8.315470561047453,9.25381519094152,9.416223028949346,10.259708533808356,15.086657227137607,4.469341230128888,4.491517488478143,8.297551717559342,8.371355468769082,8.6898807317866,8.736876303088879,12.374753459165571,14.2586856991908,14.626353402670434,15.318128663665448,15.319248439416862,0.0
2.42,2.2039048564356287,5.045191641921074,5.093710422394491,5.475954700104834,6.652024248453267,6.701456899690563,8.326162780695624,9.263406708694715,9.4256666676639,10.268360505031476,15.092551983407436,4.489316863733642,4.511394930725778,8.308328429848464,8.382037307702063,8.700171488271495,8.747111770643626,12.381982069434056,14.26495968839476,14.632434854639955,15.323968827568212,15.325088239264144,0.0
2.46,2.244687170617612,5.063139597268182,5.111488016705606,5.492495221237336,6.665647041340023,6.714979408466195,8.33705046934201,9.273176370155,9.43528568765276,10.27717488430556,15.098559942368292,4.509590741231072,4.531570033815213,8.319300810140538,8.392913341006745,8.710650297004754,8.75753441326433,12.389347224093902,14.271353118519183,14.638632913270149,15.329920527474236,15.33103956725078,0.0
2.5,2.285504813027212,5.081367368913633,5.129543985712596,5.509302633886636,6.679503142911174,6.728733923448025,8.348132862190868,9.28312361288119,9.445079553082667,10.286151254119892,15.104680968939451,4.530158858418903,4.552038839958009,8.330468085270015,8.40398281473191,8.721316480142564,8.768143563469193,12.39684867977586,14.27786582911212,14.644947430509616,15.33598363352642,15.3371022935464,0.0
2.54,2.326355924085199,5.099871956531459,5.1478754002516425,5.526374502954534,6.693591104281468,6.742719024823443,8.359409184861502,9.293247866638662,9.45504772062077,10.29528919076021,15.11091492571894,4.551017225889835,4.572797405125336,8.341829472515007,8.41524496551883,8.732169351061854,8.778938545087556,12.404486189200997,14.284497657023444,14.6513782557828,15.342158013644136,15.343276286097568,0.0
2.58,2.367238771100742,5.118650357945175,5.166479328362039,5.543708385258213,6.707909464594185,6.75693328083031,8.370878653631474,9.303548553549678,9.465189639573644,10.304588264402234,15.11726167299851,4.572161871248793,4.593841801246127,8.353384179843415,8.42669902083795,8.743208214560733,8.789918673455531,12.41225950121961,14.291248436424633,14.65792523600732,15.348443533537212,15.349561410641746,0.0
2.62,2.4081517377439696,5.137699570769881,5.185352836884778,5.561301830810748,6.722456751648835,6.771375248366391,8.38254047568038,9.314025088244556,9.475504752027144,10.314048039205996,15.123721068778822,4.593588841219576,4.615168118297752,8.36513140615956,8.438344199226114,8.754432367059616,8.801083255612403,12.42016836085064,14.29811799882877,14.664588215611648,15.354840056720096,15.355957530721456,0.0
2.66,2.4490933145383726,5.157016594001445,5.204492993011544,5.579152384071995,6.7372314825235335,6.786043473593892,8.394393849334037,9.324676878013644,9.48599249298703,10.323668073410838,15.13029296878483,4.615294203642197,4.6367724662903465,8.377070341551171,8.450179710524225,8.76584109680299,8.812431590497612,12.428212509321463,14.305106173110827,14.671367036552942,15.36134744452622,15.362464507698634,0.0
2.7,2.490062090260864,5.1765984295523655,5.223896865783629,5.597257585169185,6.752232164191631,6.800936492538657,8.406437964308951,9.335503322959935,9.496652290520275,10.333447919431151,15.136977226481363,4.637274049362406,4.658650977146174,8.389200167536593,8.46220475611516,8.777433684061647,8.823962969148273,12.436391684108148,14.312212785528178,14.678261538335152,15.367965556122549,15.36908220076918,0.0
2.74,2.531056744151058,5.196442083734048,5.243561527540443,5.615614971086624,6.767457294132137,6.816052831683618,8.418672001956905,9.346503816152342,9.507483565897038,10.343387123952688,15.14377369308891,4.659524494015163,4.680799806475626,8.401520057312025,8.474418529161825,8.789209401335269,8.835676674897076,12.444705618976068,14.319437659741372,14.685271558027324,15.3746942485243,15.375810466977676,0.0
2.78,2.572076038843196,5.216544568685388,5.263484055317449,5.634222076824003,6.782905360933544,6.831391008556091,8.431095135509493,9.35767774377944,9.518485733733124,10.353485228029498,15.150682217599591,4.6820416797039535,4.703215135251631,8.414029175998678,8.486820214845194,8.80116751355529,8.847571983570464,12.453154044020948,14.326780616835146,14.692396930282138,15.38153337660989,15.382649161232306,0.0
2.82,2.61311881394447,5.236902903747621,5.283661532193396,5.6530764365228805,6.798574844890674,6.84694953230855,8.443706530322515,9.3690244853037,9.529658202132977,10.3637417671814,15.157702646793336,4.704821776578074,4.72589317138446,8.426726680889695,8.499408990602186,8.813307278287889,8.859648163686991,12.461736685710244,14.334241475339653,14.699637487354655,15.388482793135983,15.389598136319943,0.0
2.86,2.654183980192464,5.257514116785614,5.304091048586932,5.672175584561005,6.814464218594153,6.862726904292492,8.456505344120043,9.38054341361608,9.54100037283303,10.374156271491962,15.164834825254228,4.727860984310136,4.748830151199031,8.43961172169668,8.51218402636327,8.825627945936992,8.87190447665573,12.470453266924912,14.341820051251942,14.706993059121263,15.395542348752803,15.3966572429214,0.0
2.9,2.6952705141322197,5.278375245455771,5.324769703502703,5.691517056614187,6.8305719475121744,6.878721618625097,8.469490727238037,9.392233895190872,9.552511641345449,10.38472826570692,15.172078595387044,4.751155533476174,4.772022340816969,8.452683440795726,8.525144484789642,8.838128759947224,8.884340176974668,12.479303507001523,14.349516158057646,14.71446347309885,15.402711892019544,15.403826329626876,0.0
2.94,2.7363774532602965,5.299483338420927,5.345694605727212,5.711098390685541,6.846896490564248,6.894932162748304,8.482661822867387,9.404095290240791,9.56419139710206,10.395457269333034,15.179433797433964,4.774701686840866,4.795466037445789,8.465940973472767,8.538289521509856,8.850808957006643,8.896954512428902,12.488287121774675,14.357329606752897,14.722048554464152,15.40999126941998,15.411105242951558,0.0
2.98,2.777503891589093,5.3208354565126585,5.366862874974753,5.730917128101944,6.863436300686578,6.911357017980063,8.496017767296223,9.4161269528722,9.57603902359855,10.4063427967373,15.186900269491458,4.798495740550497,4.81915757057769,8.479383448168166,8.551618285355776,8.863667767249192,8.909746724288647,12.497403823619788,14.365260205866424,14.729748126073313,15.417380325378248,15.418493827351368,0.0
